no;codigo;nome;descricao;pasta;classificacao;autor;numero_revisao;ultima_revisao;data_aprovacao;proxima_revisao;data_validade;documentos_controlados;matriz;sub_area
1167;POP.866;Manual Operacional - Faturamento - Sumaré CD;;Sumaré CD;Procedimento Operacional Padrão;Denise Miranda;1;2025-07-07;2025-07-14;2026-07-14;2026-10-12;Sim;;
1168;POP.867;Manual Operacional - Recebimento e Conferência de Lentes, Blocos, Insumos e Materiais Gerais - Sumaré CD;;Sumaré CD;Procedimento Operacional Padrão;Denise Miranda;2;2025-05-13;2025-05-13;2026-05-13;2026-08-11;Sim;;
1169;POP.868;Manual Operacional - Reembalagem - Sumaré CD;;Sumaré CD;Procedimento Operacional Padrão;Juliana Gomes Ferreira;;2023-05-05;2023-05-12;2025-10-11;2025-12-11;Sim;;
1170;POP.869;Manual Operacional - Expedição - Sumaré CD;;Sumaré CD;Procedimento Operacional Padrão;Erika Fagundes;1;2024-06-03;2024-06-04;2025-06-04;2026-11-02;Sim;;
1171;POP.870;Manual Operacional - Impressão de Etiquetas e Certificados - digiTOP;;digiTOP;Procedimento Operacional Padrão;Nickolle Rodrigues;1;2023-06-27;2023-06-29;2025-09-27;2025-12-27;Sim;;
1172;POP.871;Manual Operacional - Separação de Pedidos - digiTOP;;digiTOP;Procedimento Operacional Padrão;Nickolle Rodrigues;2;2024-06-27;2024-07-09;2026-07-09;2026-10-08;Sim;;
1173;POP.872;Manual Operacional - Consulta de Disponibilidade de Lentes - Repro;;Repro;Procedimento Operacional Padrão;Ovanir Lima Junior;;2023-05-11;2023-05-25;2026-05-21;2026-08-21;Sim;;
1174;POP.874;Manual Operacional - Garantias - Repro;;Repro;Procedimento Operacional Padrão;Laura Vaz;;2023-05-11;2023-07-13;2025-12-22;2026-02-05;Sim;;
1175;POP.875;Manual Operacional - Aprovação de Pedidos - Repro;;Repro;Procedimento Operacional Padrão;Ovanir Lima Junior;1;2025-02-11;2025-02-14;2026-02-14;2026-05-15;Sim;;
1176;POP.876;Manual Operacional - Embalagem e Certificação - Repro;;Repro;Procedimento Operacional Padrão;José Neto;1;2024-08-09;2024-08-09;2026-08-10;2026-11-09;Sim;;
1177;POP.877;Manual Operacional - Recebimento de Aro - Repro;;Repro;Procedimento Operacional Padrão;José Neto;1;2024-08-09;2024-08-09;2026-08-10;2026-11-09;Sim;;
1178;POP.878;Manual Operacional - Atendimento ao Cliente - Repro;;Repro;Procedimento Operacional Padrão;Ovanir Lima Junior;;2023-05-11;2023-05-25;2026-08-21;2026-11-20;Sim;;
1179;POP.880;Manual Operacional - Separação de Lentes e Blocos - Repro;;Repro;Procedimento Operacional Padrão;Debora Rocha;2;2025-01-31;2025-02-03;2026-02-03;2026-05-04;Sim;;
1180;POP.881;Manual Operacional - Envio de Malote - Repro;;Repro;Procedimento Operacional Padrão;Silvano Silva;;2023-05-15;2023-07-10;2025-10-04;2025-12-04;Sim;;
1181;POP.882;Manual Operacional - Faturamento e Expedição - digiTOP;;digiTOP;Procedimento Operacional Padrão;Nickolle Rodrigues;3;2025-03-13;2025-03-17;2026-03-17;2026-06-15;Sim;;
1182;POP.883;Manual Operacional - Produto Não Conforme - digiTOP;;digiTOP;Procedimento Operacional Padrão;Nickolle Rodrigues;2;2024-10-29;2024-11-01;2025-11-01;2026-01-30;Sim;;
1183;POP.884;Manual Operacional - Monitoramento de Realimentação do Cliente - digiTOP;;digiTOP;Procedimento Operacional Padrão;Nickolle Rodrigues;4;2025-07-21;2025-07-25;2026-07-25;2026-10-23;Sim;;
1184;POP.885;Manual Operacional - Encerramento de Pedidos e Atacado - Ceditop;;Ceditop;Procedimento Operacional Padrão;Leticia Santos;1;2024-04-29;2024-06-24;2026-06-24;2026-09-23;Sim;;
1185;POP.886;Manual Operacional - Garantia - Ceditop;;Ceditop;Procedimento Operacional Padrão;Leticia Santos;3;2025-08-14;2025-09-05;2026-09-05;2026-12-04;Sim;;
1186;POP.887;Manual Operacional - Compra de Matéria Prima - Ceditop;;Ceditop;Procedimento Operacional Padrão;Leticia Santos;;2023-05-29;2023-06-02;2026-08-10;2026-11-09;Sim;;
1187;POP.888;Manual Operacional - Recebimento e Estocagem de Blocos - Ceditop;;Ceditop;Procedimento Operacional Padrão;Leticia Santos;2;2025-01-28;2025-02-18;2026-02-18;2026-05-19;Sim;;
1188;POP.889;Manual Operacional - Alteração e Cancelamento de Pedidos - Ceditop;;Ceditop;Procedimento Operacional Padrão;Leticia Santos;;2023-06-01;2023-06-02;2025-10-11;2025-12-11;Sim;;
1189;POP.890;Manual Operacional - Armazenamento de Lentes e Armações - Ceditop;;Ceditop;Procedimento Operacional Padrão;Leticia Santos;2;2025-07-10;2025-08-11;2026-08-11;2026-11-09;Sim;;
1190;POP.891;Manual Operacional - Análise Crítica dos Certificados de Calibração;;00.Geral;Procedimento Operacional Padrão;Renan Barbosa;;2023-06-05;2023-06-27;2026-06-26;2026-09-25;Sim;QUALIDADE;CALIBRAÇÃO
1191;POP.892;Manual Operacional - Envio e Recebimento de Serviço do Coating - Ceditop;;Ceditop;Procedimento Operacional Padrão;Leticia Santos;2;2025-07-10;2025-08-01;2026-08-01;2026-10-30;Sim;;
1192;POP.893;Manual Operacional - Digitação e Emissão de Serviços - Ceditop;;Ceditop;Procedimento Operacional Padrão;Leticia Santos;2;2024-09-30;2024-10-07;2025-10-07;2026-01-05;Sim;;
1193;POP.894;Manual Operacional - Pré-Expedição e Certificação - Ceditop;;Ceditop;Procedimento Operacional Padrão;Leticia Santos;2;2025-08-04;2025-08-22;2026-08-22;2026-11-20;Sim;;
1194;POP.895;Manual Operacional - Expedição - Ceditop;;Ceditop;Procedimento Operacional Padrão;Leticia Santos;1;2024-09-16;2024-09-23;2025-09-23;2025-12-22;Sim;;
1195;POP.898;Manual Operacional - Lista de Pedidos - Ceditop;;Ceditop;Procedimento Operacional Padrão;Leticia Santos;3;2025-08-04;2025-09-04;2026-09-04;2026-12-03;Sim;;
1196;POP.901;Manual Operacional - Armazenamento de Lentes no Bob Complete Frame - Sumaré Laboratório;;Sumaré Laboratório;Procedimento Operacional Padrão;Jesse Rodrigues;;2023-06-09;2023-08-03;2026-08-03;2026-11-02;Sim;;
1197;POP.902;Manual Operacional - Rastreabilidade de Pedidos - Technopark;;Technopark;Procedimento Operacional Padrão;Felipe Costa;;2023-06-09;2023-09-11;2025-09-10;2025-12-09;Sim;;
1198;POP.903;Manual Operacional - Entrada de pedidos na Expedição - Technopark;;Technopark;Procedimento Operacional Padrão;Luiz Mendonça;1;2024-03-11;2024-04-03;2026-07-02;2026-10-01;Sim;;
1199;POP.904;Manual Operacional - Cálculo de Serviços - Technopark;;Technopark;Procedimento Operacional Padrão;Rodrigo Lima;1;2025-07-11;2025-08-06;2026-08-06;2026-11-04;Sim;;
1200;POP.905;Manual Operacional - Abastecimento de Blocos - LabRio;;LabRio;Procedimento Operacional Padrão;Maria Riclecia da Silva;;2023-06-12;2023-10-02;2025-10-01;2025-12-30;Sim;;
1201;POP.906;Monitoramento de Realimentação do Cliente - Coating RS;;Coating RS;Procedimento Operacional Padrão;Christiano Silva;1;2024-07-25;2024-12-11;2025-12-11;2026-03-11;Sim;;
1202;POP.907;Monitoramento de Realimentação do Cliente - Grown;;Grown;Procedimento Operacional Padrão;Angela Pinto;;2023-06-13;2023-07-17;2026-07-16;2026-10-15;Sim;;
1203;POP.908;Manual Operacional - Devolução de Produtos - Grown;;Grown;Procedimento Operacional Padrão;João Sales;;2023-06-13;2023-07-17;2026-07-16;2026-10-14;Sim;;
1204;POP.909;Manual Operacional - Registro de Falta Produto - Grown;;Grown;Procedimento Operacional Padrão;João Sales;;2023-06-13;2023-07-17;2026-07-16;2026-10-14;Sim;;
1205;POP.910;Manual Operacional - Upgrade e Downgrade de Produto - Grown;;Grown;Procedimento Operacional Padrão;João Sales;;2023-06-13;2023-07-17;2026-07-16;2026-10-15;Sim;;
1206;POP.911;Manual Operacional - Triagem de Serviços - Ceditop;;Ceditop;Procedimento Operacional Padrão;Leticia Santos;1;2024-09-16;2024-09-23;2025-09-23;2025-12-22;Sim;;
1207;POP.912;Manual Operacional - Faturamento de Pedidos - Tecnolens;;Tecnolens;Procedimento Operacional Padrão;Vinicius Silva;3;2024-07-26;2024-08-05;2026-08-05;2026-11-03;Sim;Expedição e/ou Faturamento;Faturamento
1208;POP.913;Manual Operacional - Digitação, Alteração e Solicitação de Cancelamento de Pedido - Tecnolens;;Tecnolens;Procedimento Operacional Padrão;Vinicius Silva;4;2025-08-29;2025-09-12;2026-09-12;2026-12-11;Sim;Atendimento;ATENDIMENTO
1209;POP.914;Manual Operacional - Liberação de Lentes Prontas e Blocos do Estoque - Tecnolens;;Tecnolens;Procedimento Operacional Padrão;Vinicius Silva;2;2025-02-19;2025-03-05;2026-03-05;2026-06-03;Sim;Estoque;BAIXA DE BLOCO
1210;POP.915;Manual Operacional - Solicitação de Pedidos em Atacado no Estoque - LabRio;;LabRio;Procedimento Operacional Padrão;Evellyn Santos;;2023-06-22;2023-10-02;2025-10-01;2025-12-30;Sim;;
1211;POP.916;Manual Operacional - Armazenamento de Produtos e Insumos - LabRio;;LabRio;Procedimento Operacional Padrão;Evellyn Santos;;2023-06-22;2023-10-02;2025-10-01;2025-12-30;Sim;;
1212;POP.918;Manual Operacional - Envio e Recebimento de Serviço - digiTOP;;digiTOP;Procedimento Operacional Padrão;Nickolle Rodrigues;2;2024-08-12;2024-08-26;2026-08-26;2026-11-24;Sim;;
1213;POP.919;Manual Operacional - Recebimento e Armazenamento de Blocos - digiTOP;;digiTOP;Procedimento Operacional Padrão;Nickolle Rodrigues;;2023-06-27;2023-06-29;2025-09-27;2025-12-27;Sim;;
1214;POP.920;Manual Operacional - Certificação de Pedidos - Tecnolens;;Tecnolens;Procedimento Operacional Padrão;Vinicius Silva;;2023-06-27;2023-07-19;2026-07-17;2026-10-16;Sim;Estoque;TRIAGEM/CERTIFICAÇÃO
1215;POP.921;Manual Operacional - Rastreabilidade de Pedidos - Tecnolens;;Tecnolens;Procedimento Operacional Padrão;Breno Santos;2;2023-09-06;2023-09-11;2025-09-10;2025-12-09;Sim;Atendimento;ATENDIMENTO
1216;POP.922;Manual Operacional - Produto e Insumo Não Conforme - Tecnolens;;Tecnolens;Procedimento Operacional Padrão;Francisco Paulo;2;2024-04-10;2024-04-11;2026-06-19;2026-09-18;Sim;QUALIDADE;QUALIDADE
1217;POP.923;Manual Operacional - Sala de Armação - Tecnolens;;Tecnolens;Procedimento Operacional Padrão;Breno Santos;1;2024-04-10;2024-04-11;2026-06-19;2026-09-18;Sim;Sala de Armação;Sala de Armação
1218;POP.924;Manual Operacional - Monitoramento de Realimentacao do Cliente - Tecnolens;;Tecnolens;Procedimento Operacional Padrão;Francisco Paulo;2;2024-05-13;2024-05-14;2026-05-14;2026-08-13;Sim;Atendimento;ATENDIMENTO
1219;POP.925;Manual Operacional - Compras de Insumos e Peças - Repro;;Repro;Procedimento Operacional Padrão;Silvano Silva;;2023-07-13;2023-07-21;2025-10-14;2026-01-14;Sim;;
1220;POP.926;Manual Operacional - Compras de Lentes e Blocos - Repro;;Repro;Procedimento Operacional Padrão;Debora Rocha;2;2025-11-21;2025-11-26;2026-11-26;2027-02-24;Sim;;
1221;POP.927;Manual Operacional - Garantia de Produtos no SAC - Grown;;Grown;Procedimento Operacional Padrão;Iara Almeida;2;2025-05-08;2025-05-19;2026-05-19;2026-08-17;Sim;;
1222;POP.928;Manual Operacional - Produto Não Conforme - Coating RS;;Coating RS;Procedimento Operacional Padrão;Christiano Silva;1;2024-03-18;2024-03-22;2026-06-09;2026-09-08;Sim;;
1223;POP.929;Manual Operacional - Atendimento Comercial - Ceditop;;Ceditop;Procedimento Operacional Padrão;Leticia Santos;1;2024-10-04;2024-10-07;2025-10-07;2026-01-05;Sim;;
1224;POP.932;Manual Operacional - CS10 12L;;CS10;Procedimento Operacional Padrão;Alan Ferrer;;2023-08-03;2023-08-11;2026-08-10;2026-11-09;Sim;;
1225;POP.933;Limpeza e Manutenção - CS10 12L;;CS10;Procedimento Operacional Padrão;Alan Ferrer;;2023-08-03;2023-08-14;2026-08-13;2026-11-11;Sim;;
1226;POP.934;Preparação de Químicos - CS10 12L;;CS10;Procedimento Operacional Padrão;Alan Ferrer;;2023-08-03;2023-08-14;2026-08-13;2026-11-11;Sim;;
1227;POP.935;Manual Operacional - Auditoria de Produto;;Auditoria de Produto;Procedimento Operacional Padrão;Lucineide Pereira;1;2024-11-18;2024-11-22;2025-11-22;2026-02-20;Sim;QUALIDADE;AUDITORIA DE PRODUTO
1228;POP.936;Manual Operacional - Inspeção Óptica de Lentes;;Auditoria de Produto;Procedimento Operacional Padrão;Lucineide Pereira;;2023-08-04;2023-08-04;2026-08-03;2026-11-03;Sim;QUALIDADE;Conferência Óptica
1229;POP.937;Manual Operacional - Faturamento e Expedição - Coating RS;;Coating RS;Procedimento Operacional Padrão;Christiano Silva;;2023-08-07;2023-08-21;2026-08-20;2026-11-18;Sim;;
1230;POP.938;Manual Operacional - Operação do Varilux XR e Varilux Physio Extensee - Repro;;Repro;Procedimento Operacional Padrão;Laura Vaz;1;2025-10-03;2025-11-24;2026-11-24;2027-02-22;Sim;;
1231;POP.939;Manual Operacional - Operação do Varilux XR - Technopark;;Technopark;Procedimento Operacional Padrão;Taís Flores;;2023-08-10;2023-08-11;2026-08-10;2026-11-09;Sim;;
1232;POP.940;Manual Operacional - Operação do Varilux XR - Ceditop;;Ceditop;Procedimento Operacional Padrão;João Martins;;2023-08-10;2023-08-11;2026-08-10;2026-11-09;Sim;;
1233;POP.941;Manual Operacional - Preparação / Pré-inspeção (Sumaré Laboratório);;01-Pré-Inspeção - Preparação;Procedimento Operacional Padrão;Alan Ferrer;;2023-08-11;2023-08-13;2026-08-12;2026-11-10;Sim;;
1234;POP.942;Manual Operacional - Faturamento por Transportadora e Troca Antecipada - Sumaré Laboratório;;Sumaré Laboratório;Procedimento Operacional Padrão;Rafael Medeiros;;2023-08-11;2023-08-18;2026-08-17;2026-11-16;Sim;;
1235;POP.943;Manual Operacional - Faturamento por Garantia (Delivery) - Sumaré Laboratório;;Sumaré Laboratório;Procedimento Operacional Padrão;Rafael Medeiros;;2023-08-11;2023-08-18;2026-08-17;2026-11-16;Sim;;
1236;POP.944;Manual Operacional - Faturamento por E-commerce - Sumaré Laboratório;;Sumaré Laboratório;Procedimento Operacional Padrão;Rafael Medeiros;;2023-08-11;2023-08-18;2026-08-17;2026-11-16;Sim;;
1237;POP.945;Manual Operacional - Operação do Varilux XR - digiTOP;;digiTOP;Procedimento Operacional Padrão;Nickolle Rodrigues;;2023-08-14;2023-08-15;2026-08-14;2026-11-12;Sim;;
1238;POP.946;Manual Operacional - Facetadoras Essilor;;Outros;Procedimento Operacional Padrão;Felipe Costa;;2023-08-14;2023-11-22;2025-11-21;2026-02-19;Sim;;
1239;POP.947;Limpeza e Manutenção - Facetadoras Essilor;;Outros;Procedimento Operacional Padrão;Felipe Costa;;2023-08-14;2023-11-22;2025-11-21;2026-02-19;Sim;;
1240;POP.949;Manual Operacional - CDS1000 Mithril 1.6;;CDC1000/CDS1000;Procedimento Operacional Padrão;Marcelo Capeletto;;2023-08-17;2023-08-18;2025-08-17;2026-11-13;Sim;;
1241;POP.950;Manual Operacional - Processo de Polimerização - Pós-Cura;;04-Cura;Procedimento Operacional Padrão;Deyved Silva;1;2024-02-02;2024-03-12;2025-03-12;2026-09-11;Sim;;
1242;POP.951;Manual Operacional - Inspeção HC - Sumaré Laboratório;;CDC1000/CDS1000;Procedimento Operacional Padrão;Alan Ferrer;;2023-08-17;2023-08-18;2026-08-17;2026-11-16;Sim;;
1243;POP.952;Manual Operacional - Produto e Insumo Não Conforme - Laboratório Sumaré;;Sumaré Laboratório;Procedimento Operacional Padrão;Denise Miranda;1;2023-11-23;2023-11-28;2024-11-27;2026-02-14;Sim;;
1244;POP.953;Manual Operacional - Inspeção Final - Laboratóriol Sumaré;;09-Inspeção Final;Procedimento Operacional Padrão;Alan Ferrer;;2023-08-21;2023-08-31;2025-08-30;2025-11-28;Sim;;
1245;POP.954;Manual Operacional - Art Blocker A;;Art Blocker A;Procedimento Operacional Padrão;Jesse Rodrigues;;2023-08-22;2023-08-23;2026-08-21;2026-11-19;Sim;;
1246;POP.956;Manual Operacional - Block Piece;;01-Preparação;Procedimento Operacional Padrão;Jesse Rodrigues;;2023-08-22;2023-08-23;2026-08-21;2026-11-19;Sim;;
1247;POP.957;Manual Operacional - Alteração de Base (Debasing) em Lentes Varilux XR - Opticlick;;Digitação;Procedimento Operacional Padrão;José Hamilton;;2023-08-22;2023-08-22;2026-08-21;2026-11-19;Sim;SURFAÇAGEM;Cálculo
1248;POP.958;Manual Operacional - Laser Flash UV;;Laser Flash UV;Procedimento Operacional Padrão;Jesse Rodrigues;;2023-08-23;2023-09-12;2025-09-11;2025-12-12;Sim;;
1249;POP.960;Manual Operacional - Envio e Recebimento de Serviço - Optilab;;Optilab;Procedimento Operacional Padrão;Nickolle Rodrigues;;2023-08-28;2023-09-06;2025-09-05;2025-12-04;Sim;;
1250;POP.961;Manual Operacional - Separação de pedidos - Optilab;;Optilab;Procedimento Operacional Padrão;Nickolle Rodrigues;;2023-08-28;2023-09-06;2025-09-05;2025-12-04;Sim;;
1251;POP.962;Manual Operacional Pré-Inspeção (Tecnolens);;01-Pré-Inspeção - Preparação;Procedimento Operacional Padrão;Breno Santos;;2023-08-28;2023-09-05;2025-09-04;2025-12-03;Sim;HMC;Preparação: Pré Inspeção
1252;POP.963;Manual Operacional - Recebimento de Insumos e Produtos - Optilab;;Optilab;Procedimento Operacional Padrão;Nickolle Rodrigues;;2023-08-31;2023-10-05;2025-10-04;2026-01-02;Sim;;
1253;POP.964;Manual Operacional - Transferências de Produtos e Insumos - Optilab;;Optilab;Procedimento Operacional Padrão;Nickolle Rodrigues;;2023-08-31;2023-09-06;2025-09-05;2025-12-04;Sim;;
1254;POP.965;Manual Operacional - Operação da Área SAT - Grown;;Grown;Procedimento Operacional Padrão;Luiz Felippe Santos;2;2024-12-16;2025-03-21;2026-03-21;2026-06-19;Sim;;
1255;POP.966;Manual Operacional - Garantias - Tecnolens;;Tecnolens;Procedimento Operacional Padrão;Francisco Paulo;1;2024-07-15;2024-07-17;2026-07-17;2026-10-16;Sim;Atendimento;Garantia
1256;POP.967;Manual Operacional - Pesagem e Descarte de Resíduos - Repro;;Repro;Procedimento Operacional Padrão;Thiago Zanotto;1;2024-03-12;2024-03-18;2026-05-14;2026-08-14;Sim;;
1257;POP.968;Manual Operacional - Operação do Varilux XR - Sumaré Laboratório;;Sumaré Laboratório;Procedimento Operacional Padrão;Rafael Medeiros;;2023-08-31;2023-12-14;2025-12-13;2026-03-13;Sim;;
1258;POP.969;Manual Operacional - Preenchimento de Cartões - Quadro PCP;;07-MELHORIA CONTÍNUA;Procedimento Operacional Padrão;Gabriely Gonçalves;;2023-09-01;2023-09-21;2025-09-20;2025-12-19;Sim;;
1259;POP.970;Manual Operacional - Operação do Varilux XR - Tecnolens;;Tecnolens;Procedimento Operacional Padrão;Ramon Gonçalves;1;2024-07-15;2024-07-17;2026-07-17;2026-10-16;Sim;SURFAÇAGEM;Preparação
1260;POP.971;Manual Operacional - Medição do Jarvis (Lentes Stellest);;00-Geral Testes;Procedimento Operacional Padrão;Renan Barbosa;1;2023-12-12;2024-01-31;2026-01-30;2026-04-30;Sim;;
1261;POP.972;Manual Operacional - Aprovação de Cupom - Grown;;Grown;Procedimento Operacional Padrão;Renata Adreolli;;2023-09-04;2023-10-02;2025-10-01;2025-12-30;Sim;;
1262;POP.973;Manual Operacional - Inspeção Final - Tecnolens;;09-Inspeção Final;Procedimento Operacional Padrão;Breno Santos;;2023-09-06;2023-09-06;2025-09-05;2025-12-04;Sim;HMC;"Inspeção Final: 
Controle Final"
1263;POP.974;Manunal Operacional - Tabela Hora Hora;;07-MELHORIA CONTÍNUA;Procedimento Operacional Padrão;Gabriely Gonçalves;;2023-09-11;2023-10-03;2025-10-02;2025-12-31;Sim;;
1264;POP.975;Manual Operacional - Criação de Janelas Hodie (Expedição) - Sumaré CD;;Sumaré CD;Procedimento Operacional Padrão;Aline Lopes;;2023-09-25;2023-09-25;2025-09-24;2025-12-23;Sim;;
1265;POP.976;Manual Operacional - Inspeção de Saída do HC - Sumaré Laboratório;;00-Geral HC;Procedimento Operacional Padrão;Alan Ferrer;;2023-09-25;2024-01-31;2026-01-30;2026-04-30;Sim;;
1266;POP.977;Manual Operacional - Garantias - Optilab;;Optilab;Procedimento Operacional Padrão;Nickolle Rodrigues;;2023-09-26;2023-10-05;2025-10-04;2026-01-02;Sim;;
1267;POP.978;Manual Operacional - Digitação, Alteração e Cancelamento de Pedidos - Optilab;;Optilab;Procedimento Operacional Padrão;Nickolle Rodrigues;;2023-09-26;2023-10-05;2025-10-04;2026-01-02;Sim;;
1268;POP.979;Manual Operacional - Embalagem de Lentes - LabRio;;LabRio;Procedimento Operacional Padrão;Stephany Christine;1;2024-06-18;2025-04-23;2026-04-23;2026-07-22;Sim;;
1269;POP.980;Manual Operacional - TECO X304V2;;TECO X304V2;Procedimento Operacional Padrão;Evellyn Santos;;2023-10-03;2023-10-27;2025-10-26;2026-01-24;Sim;;
1270;POP.981;Manual Operacional - ProMapper;;ProMapper;Procedimento Operacional Padrão;Renan Barbosa;;2023-10-03;2023-10-27;2025-10-26;2026-01-24;Sim;SURFAÇAGEM;Conferência
1271;POP.986;Manual Operativa - Aprendizaje de Grabados de Diseños - Promapper;;07-Conferencia;Procedimento Operacional Padrão;Pauline Gomez;;2023-10-11;2024-02-01;2026-01-31;2026-05-01;Sim;;
1272;POP.987;Verificación con Lentes Minerales Essilor - Promapper;;07-Conferencia;Procedimento Operacional Padrão;Pauline Gomez;;2023-10-11;2024-02-01;2026-01-31;2026-04-30;Sim;;
1273;POP.988;Manual Operacional - Rastreabilidade de Pedidos - Optilab;;Optilab;Procedimento Operacional Padrão;Nickolle Rodrigues;;2023-10-16;2023-10-25;2025-10-24;2026-01-22;Sim;;
1274;POP.989;Manual Operacional - Operação da Stellest - LabRio;;LabRio;Procedimento Operacional Padrão;Evellyn Santos;;2023-10-16;2024-02-19;2025-02-18;2026-05-19;Sim;;
1275;POP.990;Manual Operacional - Operação do Varilux XR - LabRio;;LabRio;Procedimento Operacional Padrão;Renan Barbosa;;2023-10-16;2024-03-11;2026-06-09;2026-09-08;Sim;;
1276;POP.991;Manual Operacional - Rastreabilidade de Pedidos - Coating RS;;Coating RS;Procedimento Operacional Padrão;Christiano Silva;;2023-10-31;2023-11-01;2025-10-31;2026-01-29;Sim;;
